y,x
.0048204,.1365732
.0001377,1.502306
.0001377,3.687478
.0001377,4.506917
.0002755,4.780064
.0002755,5.05321
.0001377,5.326356
.0001377,5.872649
.0004132,6.145796
.0011018,6.418942
.0009641,6.692089
.0016527,6.965235
.001515,7.238382
.0044072,7.511528
.0063354,7.784675
.0068863,8.057821
.0139103,8.330968
.0258924,8.604115
.0322277,8.87726
.0448984,9.150407
.0735453,9.423553
.1293241,9.6967
.2580972,9.969847
.3153909,10.24299
.4484336,10.51614
.6575006,10.78929
1.933939,11.06243
2.085161,11.33558
10.14154,11.60873
22.79271,11.88187
18.58851,12.15502
13.88243,12.42816
9.977509,12.70131
6.635605,12.97446
4.357766,13.2476
2.600805,13.52075
2.17179,13.7939
1.150419,14.06704
1.648021,14.34019
.0016527,14.61334
.0011018,14.88648
.0008264,15.15963
.0005509,15.43278
.0011018,15.70592
