y,x
.0031524,.1296293
.0000399,2.462958
.0000399,2.722216
.0000399,4.537027
.0000399,4.796286
.0000399,5.055544
.0001197,5.314803
.0000399,5.574062
.0000798,5.833321
.0001596,6.092579
.0001995,6.351838
.0001995,6.611097
.002913,6.870356
.0017159,7.129614
.0012769,7.388873
.0019154,7.648131
.0027933,7.90739
.0026337,8.166649
.0028731,8.425907
.0154829,8.685166
.0169195,8.944425
.0227056,9.203684
.0259379,9.462942
.0474064,9.722201
.0977658,9.98146
.1140867,10.24072
.2368325,10.49998
.2417009,10.75924
.4516778,11.01849
1.425385,11.27775
1.5524,11.53701
1.737198,11.79627
8.865837,12.05553
19.08579,12.31479
13.82344,12.57405
12.50029,12.83331
10.54881,13.09256
9.027171,13.35182
6.53586,13.61108
4.608837,13.87034
3.542193,14.1296
5.455848,14.38886
.0000399,14.64812
.0000399,14.90738
.0000399,15.16663
.0000399,16.46293
