y,x
.007039,.1288796
.0000587,.6443981
.0000587,1.159917
.0000587,1.675435
.0000587,1.933194
.0001173,2.190953
.0002933,2.448713
.0004106,2.706472
.0003519,2.964231
.0002346,3.22199
.0007039,3.47975
.0009972,3.737509
.0011145,3.995268
.0008212,4.253027
.0023463,4.510787
.0029916,4.768546
.0027569,5.026305
.0051033,5.284064
.0058072,5.541823
.0093853,5.799583
.0160723,6.057342
.0174215,6.315101
.0282146,6.57286
.0163656,6.83062
.0012905,7.088379
.0032849,7.346138
.0034608,7.603898
.0029916,7.861657
.0154271,8.119416
.0344324,8.377175
.0383038,8.634934
.0234633,8.892694
.0391837,9.150453
.0472785,9.408212
.0663424,9.665971
.1274642,9.923731
.1447097,10.18149
.2614982,10.43925
.3911914,10.69701
.6357374,10.95477
1.929971,11.21253
2.208891,11.47029
9.17936,11.72805
18.95228,11.9858
17.62356,12.24356
13.76039,12.50132
10.49131,12.75908
7.818315,13.01684
5.315605,13.2746
3.436372,13.53236
2.857416,13.79012
1.687068,14.04788
2.784035,14.30564
.0002933,14.5634
.000176,14.82116
.0000587,15.07891
.0000587,15.85219
