y,x
.0010243,.1144691
.000083,3.319604
.0000277,4.235356
.0000277,4.464295
.000083,4.693233
.0000277,4.922171
.0000554,5.151109
.0000554,5.380047
.0001107,5.608986
.0001107,5.837924
.0001661,6.066862
.0001384,6.2958
.0019655,6.524738
.0001384,6.753676
.000526,6.982615
.0011904,7.211553
.0035711,7.440491
.0028513,7.669429
.0027406,7.898367
.0042631,8.127306
.006893,8.356244
.0037095,8.585182
.0037095,8.81412
.017191,9.043058
.0158899,9.271996
.0151148,9.500935
.0283471,9.729873
.0290392,9.958812
.0439878,10.18775
.0758506,10.41669
.1071321,10.64563
.1373616,10.87456
.2037448,11.1035
.2960389,11.33244
.4218291,11.56138
1.293115,11.79032
1.547547,12.01925
1.78667,12.24819
7.157503,12.47713
16.86661,12.70607
13.39874,12.93501
12.52258,13.16395
10.93237,13.39288
9.231354,13.62182
7.039713,13.85076
4.789663,14.0797
3.668651,14.30864
3.191595,14.53757
5.148846,14.76651
.0000554,14.99545
