y,x
.0034959,.1198923
.0000564,2.757523
.0000564,2.997308
.0000564,3.476877
.0000564,4.196231
.0001128,4.436016
.0001692,4.915585
.0002255,5.155369
.0003383,5.395154
.0001692,5.634939
.0000564,5.874723
.0002819,6.114508
.0006202,6.354292
.0011277,6.594077
.0012969,6.833862
.0009022,7.073647
.0027065,7.313431
.0025938,7.553216
.0028757,7.793
.0164647,8.032785
.0181563,8.27257
.0237385,8.512354
.0245843,8.752139
.0226672,8.991923
.0302793,9.231709
.0354105,9.471493
.0670431,9.711277
.1074719,9.951062
.1332967,10.19085
.2028208,10.43063
.3193708,10.67042
.478436,10.9102
1.720847,11.14999
1.687297,11.38977
2.290572,11.62955
11.89419,11.86934
22.4857,12.10912
14.84454,12.34891
11.87271,12.58869
9.154846,12.82848
7.119421,13.06826
4.775,13.30805
3.205831,13.54783
2.438924,13.78762
1.945207,14.0274
3.067854,14.26719
.0001128,14.74675
