y,x
.0007661,.1259286
.0006869,.6296428
.0000264,3.148214
.0000528,3.400071
.0000264,3.651928
.0000528,3.903785
.0001585,4.407499
.0000264,4.659357
.0000528,4.911214
.0000528,5.163071
.0000793,5.666785
.0000793,5.918642
.0001057,6.170499
.0001849,6.422356
.0018757,6.674213
.0004755,6.926071
.0002114,7.177927
.0010303,7.429785
.0022192,7.681642
.0010568,7.933499
.004412,8.185356
.0043327,8.437213
.0022984,8.689071
.0032231,8.940928
.0183876,9.192784
.0248338,9.444642
.0304875,9.696499
.0329444,9.948356
.0457048,10.20021
.0796003,10.45207
.1303511,10.70393
.157589,10.95578
.2329095,11.20764
.3325617,11.4595
1.025293,11.71136
1.225971,11.96321
1.719213,12.21507
5.704776,12.46693
15.30872,12.71878
14.75802,12.97064
14.45315,13.2225
11.92414,13.47436
9.839869,13.72621
7.067993,13.97807
4.974609,14.22993
4.051874,14.48178
2.703847,14.73364
4.103734,14.9855
.0025626,15.23736
.0046233,15.48921
.0152702,15.74107
.0074237,15.99293
.0000264,16.24478
.0000264,16.49664
