y,x
.0008962,.1147917
.0000272,2.869792
.0000815,3.328959
.0000543,3.788125
.0000272,4.247292
.0001086,4.476875
.0000272,4.706459
.0001358,4.936042
.0002173,5.165625
.0002173,5.395208
.0004073,5.624792
.000353,5.854375
.0004888,6.083959
.0003259,6.313542
.0009505,6.543125
.0018195,6.772708
.0007061,7.002292
.0004617,7.231875
.0015751,7.461459
.0014664,7.691042
.0014664,7.920625
.0028514,8.150208
.0063546,8.379792
.0032859,8.609375
.0033402,8.838959
.0142028,9.068542
.0185749,9.298125
.0213992,9.527709
.0243592,9.757292
.0290301,9.986876
.0456498,10.21646
.0641432,10.44604
.1034384,10.67563
.1409956,10.90521
.1930814,11.13479
.2812852,11.36438
.4128032,11.59396
1.252232,11.82354
1.468288,12.05313
1.73738,12.28271
6.37587,12.51229
16.31997,12.74188
13.51358,12.97146
12.69854,13.20104
11.22452,13.43063
9.263863,13.66021
7.14013,13.88979
5.171351,14.11938
3.880502,14.34896
3.212484,14.57854
5.36465,14.80813
.0000272,15.03771
