y,x
.0007078,.1300241
.0000253,2.210409
.0000506,4.290794
.0001264,4.550843
.0000758,4.810891
.0000506,5.330987
.0000506,5.591035
.0000253,5.851083
.0000758,6.111132
.0001517,6.37118
.0005308,6.631228
.0015167,6.891276
.0004803,7.151324
.0011628,7.411372
.0021739,7.671421
.0016431,7.931468
.0050051,8.191517
.0080385,8.451565
.0017442,8.711613
.0049546,8.971661
.0190599,9.231709
.0237111,9.491757
.0192369,9.751805
.0498237,10.01185
.0486357,10.2719
.0842529,10.53195
.1283385,10.792
.1653713,11.05205
.2327383,11.31209
.3792772,11.57214
1.04329,11.83219
1.495571,12.09224
1.98668,12.35229
6.389622,12.61234
18.07911,12.87238
15.59647,13.13243
14.25735,13.39248
11.21269,13.65253
8.870975,13.91258
6.178926,14.17262
4.659947,14.43267
3.76767,14.69272
5.256037,14.95277
.0253795,15.21282
.0008595,15.47287
.0003286,15.73291
.0000253,16.25301
.0000253,16.77311
