y,x
.0024915,.1221959
.0000415,.6109793
.0000415,3.54368
.0000415,4.032463
.0000415,4.521247
.0000415,4.765638
.000083,5.01003
.000083,5.254422
.0001246,5.498814
.0001661,5.743205
.0001661,5.987597
.000789,6.231989
.0005398,6.47638
.0003737,6.720772
.001661,6.965164
.002533,7.209556
.0012042,7.453947
.0017855,7.698339
.0026576,7.942731
.002533,8.187122
.0047338,8.431514
.0124158,8.675906
.0166097,8.920298
.0282781,9.164689
.034216,9.409081
.0475869,9.653473
.0812631,9.897864
.1264,10.14226
.1671353,10.38665
.2758045,10.63104
.3916573,10.87543
.5641907,11.11982
1.503138,11.36421
1.73173,11.60861
2.424729,11.853
18.16074,12.09739
14.49269,12.34178
13.78997,12.58617
12.01547,12.83057
9.999843,13.07496
7.69487,13.31935
5.14482,13.56374
3.626318,13.80813
2.893995,14.05252
1.820218,14.29692
2.933692,14.54131
.000083,15.27448
