y,x
.0094373,.1365484
.0001275,1.502033
.0001275,3.959904
.0002551,4.506098
.0003826,4.779194
.0003826,5.052291
.0001275,5.325388
.0003826,5.598485
.0005101,6.144679
.0008927,6.417775
.0006377,6.690872
.0008927,6.963969
.0016579,7.237066
.0020405,7.510163
.0079069,7.783259
.0052288,8.056356
.0159414,8.329453
.0220629,8.60255
.0289496,8.875647
.0434881,9.148744
.0664437,9.421841
.1210271,9.694938
.1808392,9.968034
.2424368,10.24113
.3677999,10.51423
.5969734,10.78732
1.805714,11.06042
1.762991,11.33352
9.766083,11.60662
22.76444,11.87971
18.63358,12.15281
13.87004,12.42591
10.19637,12.699
6.890382,12.9721
4.543553,13.2452
2.781837,13.51829
2.327826,13.79139
1.223279,14.06449
1.711978,14.33758
.0025506,14.61068
.0008927,14.88378
.0006377,15.15687
.0003826,15.42997
.0005101,15.70307
