y,x
.0013662,.1142356
.0000558,.7996491
.0000279,2.398947
.0000279,2.85589
.0000558,3.998246
.0000558,4.455188
.000223,4.683659
.0000279,4.91213
.0000279,5.369073
.0003903,5.597544
.0001952,5.826015
.0001394,6.054486
.0000836,6.282958
.0042379,6.511429
.0001952,6.7399
.0003346,6.968371
.0010874,7.196842
.0017007,7.425313
.0008922,7.653785
.0008364,7.882256
.0016729,8.110727
.006803,8.339198
.0064684,8.56767
.0031784,8.796141
.0156133,9.024611
.0188197,9.253083
.0158922,9.481554
.0199349,9.710026
.0300278,9.938497
.0372211,10.16697
.0700091,10.39544
.0990332,10.62391
.1323231,10.85238
.1940515,11.08085
.2894881,11.30932
.4103521,11.5378
1.318826,11.76627
1.437794,11.99474
1.745042,12.22321
7.555965,12.45168
16.78052,12.68015
13.15812,12.90862
12.31148,13.13709
10.74954,13.36556
9.048713,13.59404
7.017054,13.82251
4.917116,14.05098
3.814228,14.27945
3.32712,14.50792
5.455637,14.73639
