y,x
.0021433,.1185611
.0000335,3.438272
.000067,3.675395
.0000335,4.386761
.0003684,4.623884
.000067,4.861006
.0002344,5.098128
.0003684,5.33525
.0001005,5.572372
.000067,5.809495
.0001674,6.046617
.0002344,6.283739
.0075351,6.520862
.0003349,6.757984
.0007368,6.995106
.0011721,7.232228
.0006698,7.46935
.0005023,7.706473
.0018754,7.943595
.0087407,8.180717
.0041527,8.417839
.0100803,8.654962
.0135966,8.892084
.0114198,9.129206
.0224713,9.366328
.023342,9.603451
.0370726,9.840573
.0589411,10.07769
.0930331,10.31482
.1379757,10.55194
.1897836,10.78906
.3060582,11.02618
.4722989,11.26331
1.600049,11.50043
1.568168,11.73755
2.061263,11.97467
10.47359,12.21179
19.87041,12.44892
13.18314,12.68604
11.9569,12.92316
9.816235,13.16028
7.913041,13.39741
5.962828,13.63453
4.234883,13.87165
3.447651,14.10877
2.368125,14.3459
4.137999,14.58302
.0000335,15.29438
