y,x
.0039154,.1138638
.0000363,1.480229
.0000363,3.529777
.0000363,4.212959
.0000725,4.440687
.0002538,4.668414
.0002175,5.123869
.00029,5.351597
.0000725,5.807052
.0002538,6.034779
.000145,6.262507
.0095346,6.490234
.000145,6.717962
.0013051,6.945689
.0009063,7.173417
.0029365,7.401145
.0009426,7.628872
.0017764,7.856599
.0063806,8.084327
.003154,8.312055
.0042416,8.539782
.0214983,8.767509
.0103322,8.995237
.0171841,9.222964
.0233472,9.450692
.0394437,9.678419
.0468394,9.906147
.0618846,10.13387
.1145245,10.3616
.1505604,10.58933
.2101973,10.81706
.3179787,11.04478
1.178925,11.27251
1.121753,11.50024
1.23809,11.72797
5.903687,11.95569
13.24671,12.18342
13.27607,12.41115
12.18978,12.63888
11.33532,12.8666
9.499301,13.09433
7.970494,13.32206
6.323212,13.54979
4.616292,13.77751
3.317405,14.00524
2.689097,14.23297
1.983823,14.4607
3.059607,14.68843
