y,x
.0007673,.1293736
.0005821,.6468679
.0000265,3.234339
.0000265,4.269328
.0001323,4.528075
.0000529,4.786822
.0000265,5.045569
.0000265,5.304317
.0000265,5.563064
.0000265,5.821811
.0001852,6.339305
.0010319,6.598053
.0002381,6.8568
.0005027,7.115547
.0005821,7.374294
.0019844,7.633041
.0006879,7.891788
.0050273,8.150536
.0070646,8.409283
.0027782,8.66803
.0051066,8.926777
.0184156,9.185524
.0238927,9.444271
.0273324,9.703018
.0323861,9.961765
.0499021,10.22051
.0866275,10.47926
.1304175,10.73801
.1718791,10.99675
.2298777,11.2555
.3881832,11.51425
1.085939,11.773
1.448378,12.03174
1.850108,12.29049
6.697119,12.54924
18.27229,12.80798
15.28488,13.06673
13.93678,13.32548
11.57101,13.58423
8.996267,13.84297
6.302692,14.10172
4.401862,14.36047
3.611234,14.61921
5.349287,14.87796
.0028047,15.13671
.0023549,15.39546
.0007144,15.6542
.0002911,15.91295
.0000794,16.1717
.0000265,16.43044
.0000529,16.68919
.0000265,16.94794
