y,x
.0013498,.11419
.0000281,3.768271
.0000281,4.453411
.0001687,4.681791
.0000281,4.910171
.0001125,5.138551
.0001968,5.366931
.0007592,5.595311
.0001968,5.823691
.0001406,6.052072
.0001968,6.280452
.0034025,6.508832
.0000562,6.737212
.000478,6.965592
.0010123,7.193972
.0019403,7.422352
.0005624,7.650732
.0007874,7.879112
.001884,8.107492
.0061864,8.335872
.0060739,8.564252
.0035431,8.792632
.0155222,9.021012
.0178561,9.249393
.0155503,9.477773
.022749,9.706152
.0326472,9.934532
.035656,10.16291
.0726618,10.39129
.1039312,10.61967
.1388561,10.84805
.1950396,11.07643
.2891851,11.30481
.42073,11.53319
1.328215,11.76157
1.429728,11.98995
1.782633,12.21833
7.54845,12.44671
16.72698,12.67509
13.16478,12.90347
12.40217,13.13185
10.8013,13.36023
9.033435,13.58861
7.13042,13.81699
4.964569,14.04537
3.703223,14.27375
3.210927,14.50213
2.193605,14.73051
3.190034,14.95889
