y,x
.000869,.1277968
.0000263,2.939327
.0000527,3.450515
.0000263,4.217296
.0001317,4.47289
.0000527,4.728483
.0000263,5.495265
.0000527,5.750858
.0001053,6.006452
.0001317,6.262045
.0002897,6.517639
.001501,6.773233
.0006584,7.028827
.001106,7.28442
.0015274,7.540014
.0006057,7.795608
.0010797,8.051202
.0060305,8.306795
.0049772,8.562388
.0030811,8.817983
.0183022,9.073576
.0190396,9.32917
.0161692,9.584764
.0333127,9.840357
.0396329,10.09595
.0593572,10.35154
.0943816,10.60714
.1504734,10.86273
.1975588,11.11833
.2946528,11.37392
.4311164,11.62951
1.265119,11.88511
1.609807,12.1407
1.981724,12.39629
8.443941,12.65189
20.63007,12.90748
14.73859,13.16308
13.30309,13.41867
10.65351,13.67426
8.215466,13.92986
5.689626,14.18545
4.23972,14.44104
3.249345,14.69664
4.568317,14.95223
.0094013,15.20782
.012219,15.46342
.0025281,15.71901
.0060569,15.97461
.0047401,16.2302
.000395,16.48579
