y,x
.0038975,.1306741
.0000481,2.221459
.0000962,3.5282
.0001925,4.050896
.0000481,4.312244
.0068807,4.573592
.0002887,4.83494
.0011067,5.096288
.0001925,5.357636
.0002406,5.618985
.0002887,5.880332
.0002887,6.141681
.0005293,6.403029
.0010586,6.664377
.0029832,6.925725
.0039456,7.187073
.001636,7.448421
.0022615,7.70977
.0106819,7.971117
.0133284,8.232466
.0113556,8.493814
.02964,8.755162
.0174183,9.01651
.039937,9.277858
.0419098,9.539207
.0859367,9.800554
.1169721,10.0619
.1753378,10.32325
.2882199,10.5846
.4353613,10.84595
1.443457,11.1073
1.596469,11.36864
2.188884,11.62999
11.09339,11.89134
23.14882,12.15269
15.89555,12.41404
12.56692,12.67538
9.641366,12.93673
7.195827,13.19808
4.54685,13.45943
3.200637,13.72078
2.519831,13.98212
3.669535,14.24347
.0000962,14.50482
.0001925,14.76617
.0000481,15.28887
.0000481,16.59561
