y,x
.0030545,.1130646
.0000312,3.731133
.0004052,4.635649
.0000312,4.861779
.0000935,5.087908
.0001558,5.314037
.0000312,5.540166
.0002182,5.766295
.0001558,5.992425
.0004987,6.218554
.0004675,6.444683
.0002493,6.670813
.0033662,6.896942
.000748,7.123071
.0020259,7.3492
.0011844,7.575329
.0007169,7.801459
.0017766,8.027588
.0112829,8.253717
.0041454,8.479846
.0116881,8.705976
.0172672,8.932105
.0161452,9.158235
.0207581,9.384363
.0266177,9.610493
.0316358,9.836622
.0570691,10.06275
.0755519,10.28888
.0911048,10.51501
.1421584,10.74114
.2050872,10.96727
.2783637,11.1934
.9933325,11.41953
1.01434,11.64566
1.104385,11.87179
5.342209,12.09791
12.14484,12.32404
12.1271,12.55017
11.84569,12.7763
11.64929,13.00243
10.16846,13.22856
8.460344,13.45469
6.932538,13.68082
4.965665,13.90695
3.685179,14.13308
2.958273,14.35921
5.60424,14.58534
.0000312,14.81147
