y,x
.0006068,.1316115
.0000528,1.184503
.0005013,4.343178
.0000792,4.606401
.0001583,4.869624
.0001055,5.659293
.0001319,5.922515
.0001847,6.185739
.0001847,6.448961
.0018996,6.712184
.0005013,6.975407
.0002638,7.23863
.0011081,7.501853
.001029,7.765076
.0020579,8.028299
.0048546,8.291522
.0026911,8.554745
.0029814,8.817967
.0111867,9.08119
.0306579,9.344414
.0162524,9.607636
.0343252,9.870859
.034932,10.13408
.0589676,10.39731
.0911029,10.66053
.1775359,10.92375
.1860579,11.18697
.3017768,11.4502
.4312679,11.71342
1.308895,11.97664
1.731483,12.23987
5.509919,12.50309
14.5095,12.76631
15.84782,13.02953
14.69678,13.29276
12.59299,13.55598
10.01845,13.8192
7.096477,14.08243
5.11696,14.34565
4.0957,14.60887
5.962769,14.8721
.0593633,15.13532
.0365414,15.39854
.0148804,15.66176
.0054878,15.92499
.0018996,16.18821
.0005013,16.45143
.0000792,16.71465
.0000528,16.97788
