y,x
.0022019,.1274547
.0000565,2.676549
.0001694,3.441277
.0000565,3.696186
.0001129,4.206005
.0001129,4.460915
.0002823,4.715824
.0003952,4.970734
.0002258,5.225643
.0001129,5.480552
.0002823,5.735462
.0002258,5.990371
.0009033,6.24528
.0012421,6.50019
.0015809,6.755099
.0015244,7.010009
.0046861,7.264918
.002089,7.519827
.0035005,7.774737
.0161473,8.029646
.0212851,8.284555
.0285683,8.539465
.0176152,8.794374
.0259712,9.049284
.0362467,9.304193
.0462964,9.559103
.0935527,9.814013
.1173784,10.06892
.173781,10.32383
.2388783,10.57874
.4646016,10.83365
1.450433,11.08856
1.599598,11.34347
1.910744,11.59838
10.52476,11.85329
22.36411,12.1082
15.32084,12.36311
12.59251,12.61802
10.10928,12.87292
7.437352,13.12783
4.805964,13.38274
3.326793,13.63765
2.801724,13.89256
1.666954,14.14747
2.788343,14.40238
.0001129,14.65729
.0002258,14.9122
.0000565,15.16711
.0000565,15.42202
.0000565,15.67693
