y,x
.001338,.1146959
.0000285,2.408615
.0000854,3.326182
.0000569,4.24375
.0001139,4.702533
.0000285,4.931925
.0000854,5.161317
.000427,5.390709
.0003131,5.6201
.0001708,5.849493
.0001139,6.078884
.0002847,6.308276
.0026759,6.537668
.0002562,6.76706
.0005693,6.996452
.001765,7.225843
.0007401,7.455235
.0008825,7.684628
.0009679,7.914019
.0029606,8.143411
.0043555,8.372803
.0028752,8.602195
.0127817,8.831587
.0130948,9.060979
.0118708,9.29037
.0209802,9.519762
.0221189,9.749154
.0286948,9.978546
.0590406,10.20794
.083323,10.43733
.0900981,10.66672
.1690372,10.89611
.2360201,11.12551
.3015228,11.3549
1.109047,11.58429
1.144004,11.81368
1.309711,12.04307
5.575666,12.27246
12.71989,12.50186
12.76114,12.73125
12.29195,12.96064
11.99361,13.19003
10.05974,13.41942
8.42587,13.64882
6.348603,13.87821
4.453609,14.1076
3.706265,14.33699
2.55688,14.56638
4.474305,14.79578
.0000285,15.02517
