y,x
.0008421,.1148235
.000029,.8037648
.000029,4.018824
.000029,4.248471
.000029,4.478118
.0002323,4.707765
.0000581,4.937412
.000029,5.167059
.0002613,5.396707
.0003194,5.626353
.0001161,5.856
.0001452,6.085648
.000029,6.315295
.0001742,6.544942
.0002033,6.774589
.0005227,7.004236
.0006678,7.233883
.0006388,7.46353
.0003194,7.693177
.0005227,7.922824
.0017132,8.152472
.0008421,8.382118
.0018584,8.611766
.0079271,8.841413
.0112954,9.071059
.0083626,9.300707
.0199774,9.530354
.0203549,9.760001
.0287175,9.989648
.0537764,10.21929
.0787191,10.44894
.0873431,10.67859
.1549701,10.90824
.2228875,11.13788
.2687949,11.36753
1.020126,11.59718
.9873428,11.82682
1.174079,12.05647
5.821382,12.28612
11.67378,12.51577
11.40158,12.74541
11.65185,12.97506
11.85903,13.20471
10.41169,13.43435
8.962337,13.664
7.064192,13.89365
5.00376,14.1233
4.0501,14.35294
2.81908,14.58259
5.126935,14.81224
