y,x
.0005126,.1313541
.000054,3.283853
.000027,3.809269
.0001079,4.597394
.000054,4.860102
.000054,5.648227
.000054,5.910935
.000054,6.173643
.0001079,6.436351
.000054,6.699059
.0002428,6.961768
.0007014,7.224476
.0006475,7.487185
.0007554,7.749893
.0005126,8.012601
.0014298,8.275309
.0019694,8.538017
.0018075,8.800726
.0142441,9.063434
.0233895,9.326142
.0135967,9.58885
.0262761,9.851559
.0418961,10.11427
.0601868,10.37698
.0953655,10.63968
.1400403,10.90239
.2092107,11.1651
.2836686,11.42781
.9361199,11.69052
1.022987,11.95322
1.521262,12.21593
5.489817,12.47864
14.69927,12.74135
14.13706,13.00406
14.20517,13.26677
12.72014,13.52947
10.5211,13.79218
7.614513,14.05489
5.47096,14.3176
4.360269,14.58031
6.284683,14.84301
.0305116,15.10572
.0255207,15.36843
.0100356,15.63114
.0128143,15.89385
.0182638,16.15656
.0019963,16.41926
.0003237,16.68197
.0001619,16.94468
