y,x
.0024541,.1130353
.0000299,1.017318
.0000599,2.373741
.0000299,3.730164
.0000299,4.182305
.0000599,4.408376
.002484,4.634446
.0000299,4.860517
.0000599,5.086587
.0003292,5.312658
.0000599,5.538729
.0000299,5.764799
.0000599,5.99087
.0002993,6.21694
.000419,6.443011
.0000898,6.669081
.0018555,6.895152
.0006285,7.121222
.0020052,7.347293
.0013468,7.573363
.0007482,7.799434
.0021249,8.025504
.0123602,8.251575
.0043096,8.477646
.009128,8.703716
.014934,8.929787
.0151735,9.155857
.0220868,9.381927
.0202313,9.607999
.0339682,9.834069
.0530622,10.06014
.073922,10.28621
.0937942,10.51228
.1567626,10.73835
.2342161,10.96442
.3102331,11.19049
1.044605,11.41656
1.110027,11.64263
1.260894,11.8687
6.017372,12.09477
11.80463,12.32084
12.22826,12.54692
11.7911,12.77299
11.55742,12.99906
10.092,13.22513
8.474726,13.4512
6.810283,13.67727
4.924134,13.90334
3.590066,14.12941
2.97373,14.35548
5.251337,14.58155
