y,x
.0005867,.1316257
.0000267,3.290644
.0000267,3.553895
.0000267,3.817147
.0000267,4.080398
.0000267,4.34365
.0002134,4.606901
.0000533,4.870152
.00008,5.659907
.00008,5.923159
.0001867,6.18641
.0000533,6.449662
.0021602,6.712913
.0005867,6.976165
.0009868,7.239416
.0024803,7.502667
.0006134,7.765919
.0012268,8.029171
.006134,8.292422
.0055739,8.555674
.0027736,8.818925
.0173884,9.082176
.0235757,9.345428
.0166417,9.60868
.0320299,9.871931
.049445,10.13518
.072434,10.39843
.1140649,10.66169
.1690571,10.92494
.2203957,11.18819
.4193758,11.45144
1.088884,11.71469
1.360965,11.97794
1.856161,12.24119
6.470389,12.50445
17.7978,12.7677
15.48824,13.03095
14.20027,13.2942
11.65337,13.55745
9.120151,13.8207
6.221724,14.08395
4.726372,14.34721
3.718884,14.61046
5.136947,14.87371
.0009601,15.13696
.0003467,15.40021
.0001333,15.66346
.0000267,15.92672
.0000267,16.18997
.0000267,17.24297
