y,x
.0007899,.1234856
.0006846,.6174278
.0000263,2.346226
.0000263,3.581081
.0000527,3.828052
.0000527,4.321994
.0001843,4.568965
.0000527,4.815937
.0000263,5.309879
.000158,5.803821
.000158,6.050792
.0001316,6.297763
.0002106,6.544734
.0022117,6.791705
.0003686,7.038676
.0008162,7.285647
.0018431,7.532619
.0008162,7.77959
.00208,8.026561
.0064244,8.273532
.0046603,8.520503
.0028963,8.767474
.013902,9.014445
.0220905,9.261416
.0150079,9.508388
.0269615,9.755359
.0394681,10.00233
.0499472,10.2493
.0835965,10.49627
.1239071,10.74324
.1584778,10.99021
.2170875,11.23719
.3443121,11.48416
1.058423,11.73113
1.18004,11.9781
1.640307,12.22507
5.502516,12.47204
14.49657,12.71901
14.83433,12.96598
14.36964,13.21295
11.7336,13.45992
9.935366,13.7069
7.162939,13.95387
5.2309,14.20084
4.070397,14.44781
3.07498,14.69478
4.585904,14.94175
.0027119,15.18872
.0015008,15.43569
.000316,15.68266
.0001316,15.92964
