y,x
.0006122,.1439221
.0003061,5.037275
.0003061,5.325119
.003673,6.188652
.0009182,6.476496
.0006122,6.76434
.0015304,7.052185
.0039791,7.340029
.003673,7.627873
.0067338,7.915718
.0202013,8.203562
.0290777,8.491406
.0351993,8.77925
.0609101,9.067095
.0994763,9.354939
.1833425,9.642783
.2408857,9.930628
.4266768,10.21847
.5742078,10.50632
1.100973,10.79416
2.075841,11.082
2.483234,11.36985
13.73599,11.65769
28.2127,11.94554
18.73215,12.23338
12.55666,12.52123
7.907907,12.80907
4.779759,13.09691
2.591587,13.38476
1.70885,13.6726
1.152089,13.96045
1.262278,14.24829
.0027547,14.53614
.0018365,14.82398
.0015304,15.11182
.0012243,15.68751
.0003061,15.97536
