y,x
.0004121,.1148008
.0000275,2.640419
.0000549,3.788427
.0000275,4.24763
.0001099,4.477232
.0000549,4.706834
.0000549,5.166037
.0000824,5.395638
.0001923,5.62524
.0004121,5.854842
.0003297,6.084444
.0004121,6.314045
.0007967,6.543647
.0012913,6.773248
.0004121,7.00285
.0006594,7.232451
.0012089,7.462053
.0009066,7.691655
.0007967,7.921257
.0036815,8.150858
.0050827,8.38046
.0022803,8.610062
.0023902,8.839664
.0156052,9.069264
.0176108,9.298866
.0213473,9.528468
.0261552,9.75807
.0309632,9.987671
.0465959,10.21727
.0683278,10.44687
.1031099,10.67648
.137315,10.90608
.1978127,11.13568
.2782841,11.36528
.4021643,11.59488
1.175969,11.82448
1.417685,12.05409
1.690887,12.28369
6.498121,12.51329
16.58358,12.74289
13.46129,12.97249
12.85901,13.20209
11.07916,13.4317
9.316403,13.6613
7.184394,13.8909
5.055352,14.1205
3.821577,14.3501
3.204072,14.5797
5.285529,14.80931
