y,x
.008796,.1413431
.0001294,.7067156
.0001294,.9894019
.0001294,1.554775
.0001294,2.402833
.0001294,3.250892
.0001294,4.381637
.0002587,4.664323
.0003881,4.94701
.0002587,5.512382
.0001294,5.795068
.0003881,6.077754
.0006468,6.360441
.0011642,6.643127
.0011642,6.925814
.0016816,7.2085
.0027164,7.491186
.0053035,7.773872
.0063383,8.056559
.0177214,8.339245
.0184975,8.621931
.0275522,8.904617
.045791,9.187304
.0726965,9.46999
.1351741,9.752676
.1804477,10.03536
.3003582,10.31805
.4491144,10.60073
1.191473,10.88342
1.793482,11.16611
2.488497,11.44879
13.88335,11.73148
28.38023,12.01417
17.03349,12.29685
11.62549,12.57954
8.206815,12.86223
5.184607,13.14491
3.211194,13.4276
2.623801,13.71028
1.273482,13.99297
1.820905,14.27566
.0015522,14.55834
.0012935,14.84103
.0007761,15.12372
.0006468,15.4064
.0005174,15.68909
.0009055,15.97177
.0001294,16.53715
