y,x
.0005447,.1147916
.0000272,1.492291
.0000272,1.951458
.0000272,2.869791
.0000545,3.099374
.0000272,3.328958
.0000272,3.558541
.0000545,3.788124
.0000272,4.247291
.0001089,4.476874
.0000545,4.706457
.0000817,4.93604
.0000272,5.165624
.0000272,5.624791
.0000272,5.854374
.0000272,6.083957
.0001362,6.31354
.0006809,6.543124
.0021245,6.772707
.0004903,7.00229
.000463,7.231874
.0015798,7.461457
.0010622,7.69104
.001498,7.920623
.0035136,8.150207
.0056926,8.37979
.0025875,8.609373
.0030778,8.838957
.0148442,9.06854
.0181944,9.298123
.0203461,9.527706
.027455,9.75729
.0318674,9.986873
.0489179,10.21646
.0680111,10.44604
.1112092,10.67562
.1468898,10.90521
.2067298,11.13479
.2854179,11.36437
.429584,11.59396
1.287935,11.82354
1.529855,12.05312
1.788499,12.28271
6.510954,12.51229
16.67528,12.74187
13.42265,12.97146
12.83394,13.20104
10.9658,13.43062
9.174391,13.66021
7.108291,13.88979
5.066732,14.11937
3.776537,14.34896
3.167297,14.57854
5.258291,14.80812
