y,x
.0024614,.1271674
.0000456,.6358372
.0000456,2.161847
.0000456,2.670516
.0000456,2.924851
.001413,3.433521
.0000456,3.942191
.0000456,4.196526
.0005014,4.450861
.0002735,4.705195
.0002279,4.95953
.0004102,5.213865
.0001823,5.4682
.0004102,5.722535
.0003647,5.97687
.0006837,6.231205
.0012763,6.485539
.003054,6.739874
.0017321,6.994209
.0023702,7.248544
.0015498,7.502879
.0016865,7.757214
.0110307,8.011549
.0125349,8.265883
.0108484,8.520219
.0269842,8.774553
.0181414,9.028889
.0391545,9.283223
.0427099,9.537559
.0776253,9.791893
.1051565,10.04623
.1617231,10.30056
.2332861,10.5549
.3724919,10.80923
1.200662,11.06357
1.410656,11.3179
1.903848,11.57224
8.590835,11.82657
19.00694,12.08091
16.30573,12.33524
13.37621,12.58958
10.80764,12.84391
8.484402,13.09825
5.896239,13.35258
3.823467,13.60692
3.068637,13.86125
1.910001,14.11559
3.084135,14.36992
.0000456,16.15026
