y,x
.000719,.114515
.0000277,1.488695
.0000277,3.091904
.0000277,3.320934
.0000277,3.778994
.0000553,4.237054
.000083,4.695114
.000083,4.924144
.0001106,5.153173
.0003042,5.382204
.0002212,5.611233
.0003595,5.840263
.0003872,6.069293
.0003872,6.298323
.0029868,6.527353
.0002489,6.756383
.0005531,6.985413
.0009403,7.214443
.0013828,7.443473
.0008573,7.672503
.0008297,7.901533
.0024613,8.130563
.0055588,8.359592
.0028485,8.588622
.0029315,8.817653
.0156807,9.046682
.0172017,9.275712
.0192482,9.504743
.026328,9.733772
.0298956,9.962802
.0432255,10.19183
.0767716,10.42086
.0959369,10.64989
.1406835,10.87892
.1899102,11.10795
.2971859,11.33698
.4055124,11.56601
1.279149,11.79504
1.48297,12.02407
1.76301,12.2531
6.810938,12.48213
16.57075,12.71116
13.56206,12.94019
12.42876,13.16922
10.99165,13.39825
9.306707,13.62728
7.129391,13.85631
4.98244,14.08534
3.828073,14.31437
3.264813,14.5434
5.21729,14.77243
