y,x
.0039513,.1205091
.0000549,1.084582
.0001098,2.530691
.0000549,2.771709
.0001098,3.494764
.0000549,3.9768
.0000549,4.217819
.0002744,4.458837
.0002195,4.699855
.0000549,4.940873
.0002195,5.181891
.0004939,5.42291
.0002195,5.663928
.0002744,5.904946
.0003842,6.145964
.0020305,6.386982
.0013171,6.628001
.0017561,6.869019
.0010427,7.110037
.0033476,7.351055
.0019756,7.592073
.0035671,7.833092
.0182198,8.07411
.0203601,8.315128
.0250796,8.556147
.0155307,8.797164
.0215674,9.038182
.0324883,9.279201
.0451653,9.520219
.0695864,9.761237
.1119529,10.00226
.1523437,10.24327
.2278571,10.48429
.3644506,10.72531
.5426971,10.96633
1.869723,11.20735
1.972676,11.44836
2.559825,11.68938
20.41664,11.9304
16.86724,12.17142
14.09915,12.41244
11.20808,12.65346
8.735399,12.89447
6.61927,13.13549
4.230008,13.37651
3.007143,13.61753
2.569703,13.85855
1.5157,14.09956
2.660473,14.34058
.0000549,14.82262
.0000549,15.06364
