y,x
.0072418,.1321941
.0000953,3.304852
.0001906,3.56924
.0000953,4.098016
.0000953,4.891181
.0000953,5.155569
.0003811,5.419957
.0003811,5.684345
.0000953,5.948733
.0001906,6.213121
.0004764,6.477509
.0007623,6.741898
.000667,7.006286
.0009529,7.270674
.0016199,7.535062
.0020963,7.79945
.0146741,8.063839
.0123872,8.328227
.020296,8.592615
.0251556,8.857003
.0346842,9.121391
.0503111,9.385779
.0947145,9.650167
.1389273,9.914556
.2405976,10.17894
.3047252,10.44333
.5257892,10.70772
1.577177,10.97211
2.025499,11.2365
2.895747,11.50088
14.47998,11.76527
25.5266,12.02966
15.39834,12.29405
11.70276,12.55844
8.230154,12.82283
5.862483,13.08721
3.543598,13.3516
2.517461,13.61599
2.061231,13.88038
2.696885,14.14477
.0019057,14.40915
.0007623,14.67354
.0007623,14.93793
.0001906,15.20232
.0003811,15.46671
.0000953,15.73109
.0002859,15.99548
