y,x
.0093784,.1343313
.0027263,2.283631
.0001091,3.358281
.0001091,3.626944
.0001091,4.701594
.0002181,4.970256
.0006543,5.238919
.0005453,5.507581
.0004362,5.776244
.0005453,6.044906
.0005453,6.313569
.0010905,6.582231
.0006543,6.850894
.0009815,7.119556
.002181,7.388219
.0033806,7.656881
.0092694,7.925544
.0125409,8.194206
.0197383,8.462869
.0157034,8.731531
.0309706,9.000194
.0545257,9.268856
.0918213,9.537519
.1350056,9.806181
.1980373,10.07484
.2888771,10.34351
.4514727,10.61217
1.495967,10.88083
1.828028,11.14949
2.537189,11.41816
12.82782,11.68682
24.55543,11.95548
16.66185,12.22414
12.20459,12.49281
8.901754,12.76147
6.428142,13.03013
3.82923,13.29879
2.640352,13.56746
2.229446,13.83612
1.123447,14.10478
1.400983,14.37344
.002181,14.64211
.0008724,14.91077
.0005453,15.17943
.0002181,15.44809
.0003272,15.71676
