y,x
.0050288,.1136175
.000037,1.022558
.0001849,1.704263
.0001849,2.385968
.000074,3.294908
.0001479,3.749378
.000037,3.976613
.000037,4.431084
.0002588,4.658319
.000037,4.885553
.0001109,5.112789
.0001109,5.340024
.000037,5.567259
.0002219,5.794494
.0005546,6.021729
.0002958,6.248964
.0093921,6.476199
.0021077,6.703434
.0009984,6.930669
.0008874,7.157904
.0026993,7.385139
.0009244,7.612374
.0009614,7.839609
.0086155,8.066844
.0030691,8.294079
.0090223,8.521315
.0208178,8.748549
.0156041,8.975784
.0159369,9.203019
.0227776,9.430255
.0376422,9.65749
.0417466,9.884725
.061603,10.11196
.1096726,10.33919
.168946,10.56643
.2278867,10.79366
.3391493,11.0209
.4893112,11.24813
2.031679,11.47537
1.369354,11.70261
2.290848,11.92984
11.93297,12.15707
20.36763,12.38431
12.39958,12.61155
11.00013,12.83878
9.388836,13.06602
7.696085,13.29325
5.841968,13.52049
4.133428,13.74772
3.092352,13.97496
2.487896,14.20219
1.777686,14.42943
2.592428,14.65666
