y,x
.0010705,.1144175
.0000563,.8009222
.0000282,1.487427
.0000282,3.089271
.0000282,3.318106
.0001409,4.691116
.0000282,5.148786
.0003099,5.377621
.0002254,5.606455
.0002254,5.83529
.0001409,6.064125
.0000845,6.29296
.0001409,6.521795
.0001972,6.75063
.0001972,6.979465
.0009296,7.2083
.0006198,7.437135
.0019156,7.66597
.0008733,7.894804
.0007888,8.123639
.001972,8.352474
.0047046,8.581309
.003127,8.810144
.013832,9.03898
.0165364,9.267814
.0127615,9.496649
.0236918,9.725484
.0279175,9.954319
.0438341,10.18315
.0799493,10.41199
.1189943,10.64082
.1468272,10.86966
.2212268,11.09849
.3123882,11.32733
.4759208,11.55616
1.267441,11.785
1.362659,12.01383
1.719107,12.24267
8.124459,12.4715
15.31319,12.70034
12.13514,12.92917
12.39468,13.15801
11.11971,13.38684
9.497316,13.61568
7.432777,13.84451
5.404606,14.07335
4.045806,14.30218
3.291781,14.53102
5.37959,14.75985
.0000282,14.98869
