y,x
.0043256,.1219414
.0000676,1.829121
.0000676,2.316887
.0000676,3.048536
.0009462,3.536301
.0001352,3.780184
.0005407,4.024067
.0001352,4.511833
.0001352,4.755715
.0002703,4.999599
.0003379,5.243481
.0000676,5.487364
.0004055,5.731247
.0001352,5.97513
.0003379,6.219013
.0009462,6.462895
.0015545,6.706779
.0018924,6.950661
.0017573,7.194544
.0016221,7.438427
.003109,7.68231
.0183162,7.926193
.0091919,8.170075
.0312254,8.413959
.0334557,8.657842
.0225742,8.901724
.0407552,9.145607
.0627886,9.38949
.0833352,9.633372
.1119246,9.877255
.1288891,10.12114
.2872462,10.36502
.3387478,10.6089
.4470903,10.85279
1.546196,11.09667
1.751188,11.34055
2.304255,11.58444
11.99094,11.82832
22.10039,12.0722
15.04129,12.31608
11.95363,12.55997
9.432827,12.80385
7.06112,13.04773
4.78417,13.29162
3.151192,13.5355
2.703764,13.77938
1.645414,14.02326
2.898618,14.26715
.0004731,14.51103
.0001352,14.75491
