y,x
.0013519,.115808
.0000575,.5790401
.0000575,3.358433
.0000288,3.821665
.0000288,4.284897
.0000863,4.516513
.0001151,4.748129
.0000288,4.979745
.0000863,5.211361
.0002876,5.442977
.0003739,5.674593
.0000575,5.906209
.0001151,6.137825
.0001726,6.369442
.0000863,6.601058
.0001151,6.832674
.0005465,7.06429
.0014669,7.295906
.0010642,7.527522
.000489,7.759138
.0012943,7.990754
.0036529,8.22237
.0029051,8.453986
.0024161,8.685602
.012512,8.917218
.0137776,9.148834
.0120805,9.38045
.0189837,9.612066
.0302301,9.843682
.0351199,10.0753
.0585043,10.30691
.0903452,10.53853
.1173251,10.77015
.1647844,11.00176
.2563376,11.23338
.3690318,11.46499
1.188409,11.69661
1.337201,11.92823
1.523241,12.15984
7.257961,12.39146
16.30022,12.62307
12.6376,12.85469
12.59719,13.08631
11.0142,13.31792
9.249755,13.54954
7.519275,13.78115
5.346273,14.01277
3.958161,14.24439
3.273252,14.476
5.601287,14.70762
.0000575,14.93923
