y,x
.0095568,.1259807
.0000857,.6299033
.0000429,2.393633
.0000429,2.897555
.0001714,3.401478
.0000857,3.653439
.0000857,3.905401
.0003857,4.157362
.0003,4.409323
.0003428,4.661284
.0001714,4.913246
.0002571,5.165207
.0003,5.417169
.0000429,5.66913
.0002571,5.921091
.0003428,6.173053
.0004714,6.425014
.0005571,6.676975
.0031284,6.928936
.0056569,7.180898
.0039856,7.432859
.0022285,7.684821
.0031284,7.936782
.0097282,8.188744
.0227991,8.440704
.0252418,8.692666
.0132423,8.944627
.0256275,9.196589
.0362557,9.44855
.0538692,9.700511
.0816824,9.952473
.1519223,10.20443
.1883923,10.4564
.3340577,10.70836
.445696,10.96032
1.417699,11.21228
1.872609,11.46424
2.272664,11.7162
11.4288,11.96816
21.67788,12.22012
13.94964,12.47209
12.41893,12.72405
9.7616,12.97601
7.811765,13.22797
5.032208,13.47993
3.543755,13.73189
2.882025,13.98385
1.740614,14.23582
2.769572,14.48778
.0000429,14.73974
.0000429,15.74758
