y,x
.0030732,.1280989
.0000404,1.665286
.0000404,1.921483
.0000404,2.946275
.0000404,3.45867
.0000404,3.714868
.0000809,4.227263
.0001617,4.483461
.0000809,4.995857
.0000809,5.252055
.0000809,5.508253
.0000404,5.764451
.0000404,6.020648
.0000809,6.276846
.0001213,6.533044
.0016984,6.789241
.0012536,7.045439
.0009301,7.301637
.0004852,7.557835
.0021836,7.814033
.002871,8.07023
.0033159,8.326428
.0133039,8.582626
.0175902,8.838824
.017752,9.095021
.0279017,9.351219
.0399925,9.607417
.0681368,9.863615
.1268517,10.11981
.1465447,10.37601
.2407635,10.63221
.3649868,10.88841
.5229348,11.1446
1.780777,11.4008
1.71725,11.657
7.27325,11.9132
14.93894,12.1694
15.281,12.42559
13.72445,12.68179
11.62135,12.93799
9.689741,13.19419
7.311868,13.45038
4.926109,13.70658
3.809879,13.96278
2.39332,14.21898
3.928441,14.47517
.0000404,16.01236
.0000404,16.26856
