y,x
.0019095,.1126223
.0000313,.7883558
.0000313,1.689334
.0000313,2.365067
.0000313,4.392268
.0011895,4.617512
.0000626,4.842757
.0001565,5.068001
.0004383,5.293246
.0002504,5.51849
.0000939,5.743735
.0001878,5.968979
.0003756,6.194224
.0074816,6.419468
.0003443,6.644713
.0056034,6.869957
.0008139,7.095202
.0011269,7.320446
.0008765,7.545691
.0006887,7.770936
.0022852,7.99618
.0109251,8.221424
.0065112,8.446669
.0101112,8.671913
.0176867,8.897158
.0119268,9.122402
.018031,9.347647
.0208797,9.572891
.0373455,9.798136
.0397872,10.02338
.0585382,10.24862
.0978872,10.47387
.140304,10.69911
.2114577,10.92436
.3200195,11.1496
1.063299,11.37485
1.075319,11.60009
1.278106,11.82534
2.129853,12.05058
10.12424,12.27583
18.30165,12.50107
12.53047,12.72631
11.30517,12.95156
9.87969,13.1768
8.0661,13.40205
6.572092,13.62729
4.773559,13.85254
3.521216,14.07778
2.948199,14.30303
2.070188,14.52827
3.335428,14.75352
