y,x
.0007369,.1178782
.0000283,4.125736
.0000283,4.361493
.0001417,4.597249
.000085,4.833005
.0000567,5.068761
.0000283,5.540274
.000085,5.776031
.0000567,6.011787
.0001134,6.247543
.0002267,6.4833
.0030044,6.719056
.0005669,6.954812
.0006236,7.190568
.0015872,7.426325
.0008787,7.662081
.0007086,7.897838
.0028911,8.133594
.0054136,8.36935
.0024092,8.605106
.0026076,8.840863
.0161559,9.076619
.0186218,9.312376
.0168928,9.548132
.0242055,9.783889
.0376404,10.01964
.0458601,10.2554
.0867884,10.49116
.1181649,10.72691
.1442128,10.96267
.2170561,11.19843
.3016054,11.43418
.4399227,11.66994
1.591811,11.9057
1.391846,12.14145
4.907684,12.37721
11.66511,12.61296
13.17336,12.84872
13.41836,13.08448
12.43679,13.32023
10.50126,13.55599
8.509716,13.79175
6.250978,14.0275
4.382929,14.26326
3.759708,14.49901
2.376648,14.73477
4.14436,14.97053
.0000283,15.44204
