y,x
.0054123,.1144078
.000079,.8008547
.0000395,2.63138
.000079,3.089011
.0000395,3.546642
.000079,3.775458
.0000395,4.004273
.0000395,4.233089
.0000395,4.461905
.0002765,4.69072
.000079,5.148351
.0003951,5.377167
.0000395,5.605983
.000237,5.834798
.000237,6.063614
.0142222,6.292429
.000158,6.521245
.0023704,6.750061
.0012247,6.978876
.0018963,7.207692
.0020148,7.436508
.0015012,7.665323
.0041086,7.894139
.0064,8.122954
.0091654,8.35177
.0144987,8.580585
.0250468,8.809402
.0132345,9.038217
.0256394,9.267033
.0285234,9.495848
.0402172,9.724664
.0692146,9.953479
.0895602,10.18229
.1146466,10.41111
.1891945,10.63993
.2859053,10.86874
.3961667,11.09756
1.418188,11.32637
1.415146,11.55519
1.538168,11.784
8.604101,12.01282
17.89664,12.24164
13.61051,12.47045
11.93829,12.69927
10.18316,12.92808
8.446393,13.1569
6.783188,13.38571
4.901515,13.61453
3.448167,13.84334
2.910964,14.07216
1.939431,14.30098
3.624127,14.52979
