y,x
.0029944,.127277
.0000428,.6363849
.0001283,4.20014
.0002139,4.709248
.0000856,4.963802
.0000856,5.218356
.0002994,5.727464
.0000428,5.982018
.000385,6.236572
.0002567,6.491126
.000385,6.74568
.0012833,7.000234
.0018394,7.254788
.0012833,7.509342
.0012833,7.763896
.0091543,8.01845
.0064593,8.273004
.0223724,8.527557
.0291312,8.782112
.0210463,9.036666
.0301578,9.29122
.0416649,9.545774
.066005,9.800327
.075416,10.05488
.1410788,10.30944
.1992556,10.56399
.3128715,10.81854
.4520681,11.0731
1.370877,11.32765
1.621807,11.5822
2.288274,11.83676
19.12785,12.09131
16.18517,12.34587
13.61444,12.60042
11.7894,12.85497
9.55721,13.10953
7.300078,13.36408
5.070409,13.61864
3.492534,13.87319
2.75125,14.12774
4.413268,14.3823
.0000428,14.89141
.0000428,15.65507
.0000428,16.16418
