y,x
.0012959,.1131151
.0000295,3.506568
.0000295,4.411489
.0002062,4.637719
.0000295,4.863949
.0000295,5.090179
.0001473,5.31641
.0001178,5.54264
.0001178,5.76887
.0000589,5.9951
.0003534,6.22133
.0001473,6.447561
.0000295,6.673791
.0004418,6.900021
.0013253,7.126251
.0008541,7.352481
.0004418,7.578712
.0006774,7.804942
.0014726,8.031172
.0051835,8.257402
.0032397,8.483632
.0032691,8.709863
.0116629,8.936092
.0177299,9.162323
.014019,9.388553
.0210285,9.614783
.0349003,9.841014
.0417331,10.06724
.070743,10.29347
.1040823,10.5197
.1548571,10.74593
.2205049,10.97216
.3047957,11.19839
.448579,11.42462
1.256351,11.65086
1.31387,11.87709
1.640107,12.10332
8.34196,12.32955
15.37267,12.55578
11.76631,12.78201
12.02457,13.00824
10.94355,13.23447
9.149173,13.4607
7.540785,13.68693
5.742494,13.91316
4.191714,14.13939
3.317764,14.36562
2.465903,14.59185
3.468645,14.81808
