y,x
.0008809,.1135081
.0000911,2.383669
.0000304,3.291734
.0000304,4.199798
.0002734,4.65383
.0001215,4.880847
.0000304,5.107862
.0001519,5.334878
.0001823,5.561895
.000243,5.788911
.0001823,6.015927
.0003038,6.242943
.0000911,6.469959
.0001519,6.696975
.000486,6.923991
.0006379,7.151008
.0019138,7.378024
.0004557,7.60504
.0010328,7.832056
.002096,8.059072
.0100548,8.286088
.0061058,8.513104
.0041313,8.74012
.0255775,8.967136
.0174061,9.194153
.0160087,9.421168
.0280077,9.648185
.0416774,9.875201
.0402497,10.10222
.0575343,10.32923
.1002141,10.55625
.152159,10.78327
.1863637,11.01028
.2842995,11.2373
.9426629,11.46431
.9657798,11.69133
1.109585,11.91835
4.89743,12.14536
11.40871,12.37238
11.63134,12.59939
11.98092,12.82641
12.11455,13.05343
10.25617,13.28044
8.675098,13.50746
7.211924,13.73448
5.188352,13.96149
3.746046,14.18851
3.121614,14.41552
2.160877,14.64254
3.609774,14.86956
