y,x
.0018533,.1184785
.0000343,2.961963
.0000686,3.672834
.000103,3.909791
.0000343,4.146748
.0000343,4.383705
.0009266,4.620662
.0000343,4.857619
.0001716,5.094576
.0001373,5.331533
.0000686,5.56849
.0001373,5.805447
.0000686,6.042404
.0000686,6.279361
.0085114,6.516318
.0002059,6.753275
.0007207,6.990232
.0013042,7.22719
.000755,7.464147
.0006864,7.701103
.0019906,7.93806
.0071386,8.175017
.0032947,8.411975
.0101244,8.648932
.0142428,8.885888
.0123209,9.122846
.0245388,9.359802
.0251222,9.59676
.0391591,9.833716
.0624967,10.07067
.0918403,10.30763
.1335047,10.54459
.1950062,10.78154
.3073012,11.0185
.4343881,11.25546
1.627763,11.49242
1.509187,11.72937
2.005866,11.96633
10.64616,12.20329
20.02362,12.44024
12.90456,12.6772
11.8,12.91416
9.764139,13.15112
7.998273,13.38807
5.9852,13.62503
4.218681,13.86199
3.355019,14.09894
2.37412,14.3359
4.408986,14.57286
.0000343,15.04677
