y,x
.0032833,.113827
.0000365,3.073329
.0000365,3.300984
.0001094,3.756292
.000073,4.2116
.000073,4.439254
.0000365,4.666908
.0000365,4.894562
.0003648,5.122216
.0002554,5.34987
.000073,5.577524
.0001094,5.805178
.0002189,6.032832
.0001824,6.260486
.0089014,6.48814
.0002189,6.715794
.0007661,6.943448
.0007661,7.171102
.0030644,7.398757
.0006931,7.62641
.002955,7.854064
.0106525,8.081718
.0032833,8.309373
.0072598,8.537026
.0297322,8.764681
.0121118,8.992334
.0177664,9.219989
.0227643,9.447642
.0387066,9.675297
.0410414,9.90295
.0599023,10.1306
.1089696,10.35826
.1678139,10.58591
.2092931,10.81357
.356641,11.04122
1.161345,11.26888
1.097795,11.49653
1.342985,11.72418
6.59483,11.95184
12.41498,12.17949
13.53875,12.40715
12.38127,12.6348
11.11249,12.86245
9.487759,13.09011
8.050433,13.31776
6.15534,13.54541
4.459654,13.77307
3.302942,14.00072
2.722415,14.22838
5.068818,14.45603
