y,x
.0012501,.1190764
.0000568,2.262452
.0000568,3.69137
.0000568,4.167675
.0000568,4.405828
.0001705,4.882134
.0008523,5.120287
.0005682,5.358439
.0008523,5.596592
.0013637,5.834745
.0027274,6.072898
.0004546,6.311051
.0033525,6.549204
.0060231,6.787357
.0012501,7.02551
.0025001,7.263663
.0026706,7.501815
.0027842,7.739968
.0039207,7.978121
.0061367,8.216274
.0118756,8.454427
.0202852,8.69258
.0155122,8.930733
.0284106,9.168885
.0436387,9.407039
.0506277,9.645191
.0889821,9.883345
.1830781,10.1215
.2264895,10.35965
.3430299,10.5978
.3928621,10.83596
1.567073,11.07411
1.629577,11.31226
1.699524,11.55041
9.081512,11.78857
17.63652,12.02672
15.29043,12.26487
13.30879,12.50303
10.68842,12.74118
8.099187,12.97933
6.20846,13.21748
4.098346,13.45564
2.872996,13.69379
2.499453,13.93194
1.432634,14.1701
2.445075,14.40825
.0000568,14.6464
.0000568,14.88455
