y,x
.0028861,.1215075
.0000849,1.579598
.0001698,2.308643
.0000849,3.766733
.0000849,4.009748
.0000849,4.252763
.0002547,4.495778
.0003395,4.738793
.0002547,4.981808
.0001698,5.224823
.0002547,5.467838
.0001698,5.710853
.0003395,5.953868
.0004244,6.196883
.0009337,6.439898
.0005093,6.682913
.0014431,6.925928
.0014431,7.168943
.0022919,7.411958
.0032257,7.654973
.0141759,7.897988
.0153643,8.141004
.0140061,8.384018
.0223249,8.627033
.0252959,8.870049
.0373497,9.113063
.0488093,9.356078
.085395,9.599093
.1154445,9.842109
.1312333,10.08512
.2093281,10.32814
.3094932,10.57115
.4768878,10.81417
1.402396,11.05718
1.80832,11.3002
2.483925,11.54321
12.04621,11.78623
24.11704,12.02924
14.66307,12.27226
12.06557,12.51527
8.962484,12.75829
6.729567,13.0013
4.578818,13.24432
2.968707,13.48733
2.582562,13.73035
1.460713,13.97336
2.609131,14.21638
.0008489,14.45939
.0000849,14.70241
