y,x
.0018483,.1136678
.0000362,1.477682
.0000725,2.387024
.0000362,3.296367
.0000725,3.751038
.0000725,4.433045
.0001812,4.66038
.0000362,4.887716
.0002174,5.115052
.0002899,5.342387
.0001087,5.569723
.0000725,5.797059
.0001087,6.25173
.0000362,6.479065
.0014134,6.706401
.0003624,6.933737
.0006523,7.161072
.0013772,7.388408
.0006523,7.615744
.0006161,7.843079
.0028993,8.070415
.0017396,8.29775
.0026819,8.525086
.011416,8.752421
.0132281,8.979757
.0123946,9.207093
.0205851,9.434429
.0382709,9.661764
.0406629,9.8891
.0571527,10.11644
.1104638,10.34377
.159136,10.57111
.2060686,10.79844
.3642261,11.02578
1.212311,11.25311
1.103515,11.48045
1.299254,11.70778
1.788839,11.93512
9.527213,12.16246
17.07481,12.38979
11.9065,12.61713
11.36143,12.84446
9.886619,13.0718
8.628679,13.29913
7.159707,13.52647
5.265912,13.75381
3.981227,13.98114
3.068378,14.20848
5.686421,14.43581
