y,x
.0065854,.1231218
.0000652,.6156091
.0000652,1.600584
.0005216,2.339315
.0008476,3.570533
.0004564,3.816777
.0001304,4.309264
.000652,4.555508
.0000652,4.801751
.0001304,5.047995
.0001304,5.294239
.0001956,5.540482
.0001956,5.786726
.0005216,6.032969
.0009128,6.279213
.000652,6.525457
.0008476,6.7717
.0018909,7.017944
.0022169,7.264188
.0022821,7.510431
.0031949,7.756675
.0153876,8.002918
.0283628,8.249163
.0285584,8.495406
.0222338,8.74165
.0307753,8.987893
.0425116,9.234137
.0462281,9.48038
.0947383,9.726624
.1236228,9.972868
.1570713,10.21911
.2383781,10.46535
.3713247,10.7116
1.358481,10.95784
1.42753,11.20409
1.782163,11.45033
8.766198,11.69657
17.88618,11.94282
16.83871,12.18906
13.56786,12.4353
10.65379,12.68155
8.32426,12.92779
6.306913,13.17404
3.92248,13.42028
2.721005,13.66652
2.738414,13.91277
.982788,14.15901
1.500947,14.40525
.000326,14.6515
.0001304,14.89774
.0000652,15.14398
