y,x
.0139827,.1501956
.0009988,6.15802
.0029963,6.458412
.0029963,6.758803
.0009988,7.059195
.0009988,7.659977
.0069913,7.960368
.0319604,8.260759
.0559306,8.561151
.1528105,8.861542
.1578043,9.161933
.4794055,9.462324
.4873956,9.762715
.5692941,10.06311
.8799089,10.3635
1.297391,10.66389
2.794535,10.96428
3.626503,11.26467
13.9547,11.56506
26.83872,11.86545
19.93129,12.16585
12.68327,12.46624
7.619552,12.76663
3.923135,13.06702
1.954576,13.36741
1.139587,13.6678
.7410811,13.96819
.6452,14.26858
.003995,14.56898
.0009988,14.86937
.0009988,15.16976
