y,x
.0020536,.1493578
.0004107,1.045504
.0004107,1.941651
.0004107,2.240366
.0041072,6.123669
.0004107,6.422384
.0008214,6.721099
.0004107,7.019815
.002875,7.318531
.002875,7.617246
.0090358,7.915962
.0299825,8.214677
.0418934,8.513392
.0357326,8.812108
.0961084,9.110824
.1269124,9.409539
.2686107,9.708255
.3096827,10.00697
.510114,10.30569
.8953691,10.6044
1.825649,10.90312
2.60766,11.20183
9.203819,11.50055
22.17764,11.79926
22.8775,12.09798
15.54574,12.3967
10.11315,12.69541
5.866722,12.99413
3.006469,13.29284
1.804703,13.59156
1.3065,13.89027
1.318411,14.18899
.0041072,14.4877
.0012322,14.78642
.0012322,15.08513
.0012322,15.68257
