y,x
.0038304,.1250907
.000058,1.626179
.000058,1.87636
.000058,2.626904
.000058,2.877085
.0001741,3.377448
.000058,3.627629
.0001161,3.87781
.0005804,4.127992
.0002902,4.378173
.0003482,4.628355
.0005223,4.878536
.0009286,5.128717
.0004643,5.378899
.0008705,5.62908
.0013348,5.879261
.0035982,6.129442
.001625,6.379624
.0059197,6.629805
.0029018,6.879986
.0018572,7.130167
.0039465,7.380349
.0034241,7.63053
.0135224,7.880712
.0068483,8.130893
.0260002,8.381074
.0351699,8.631255
.0187457,8.881437
.0327904,9.131618
.0411476,9.3818
.0666255,9.631981
.0902462,9.882162
.1500234,10.13234
.2317962,10.38252
.3299353,10.63271
.5075839,10.88289
1.811655,11.13307
1.817807,11.38325
2.479303,11.63343
12.92824,11.88361
23.75337,12.13379
14.61541,12.38398
11.71209,12.63416
9.004594,12.88434
6.60393,13.13452
4.27523,13.3847
3.035637,13.63488
2.534379,13.88506
1.470287,14.13524
2.374432,14.38543
.000058,14.63561
.0001161,15.38615
