y,x
.0033536,.1366296
.0001524,.6831483
.0001524,3.415741
.0001524,5.055297
.0003049,5.601816
.0018292,5.875075
.0003049,6.148334
.0006097,6.421593
.0009146,6.694853
.0013719,6.968112
.0009146,7.241371
.0019817,7.514631
.007317,7.78789
.004878,8.06115
.0217984,8.334409
.0283532,8.607668
.027591,8.880927
.0449688,9.154186
.0620416,9.427445
.1492353,9.700705
.2414594,9.973965
.322708,10.24722
.4702665,10.52048
.7245305,10.79374
2.504988,11.067
2.541573,11.34026
12.47997,11.61352
23.29641,11.88678
17.57013,12.16004
12.90984,12.4333
9.287191,12.70656
6.427484,12.97982
4.075084,13.25308
2.410935,13.52633
1.998442,13.79959
.9850445,14.07285
1.391593,14.34611
.0018292,14.61937
.0004573,14.89263
.0001524,15.16589
.0012195,15.43915
.0003049,15.71241
.0001524,15.98567
