y,x
.0034575,.1272623
.0000422,.6363115
.0000422,1.145361
.0000843,2.417984
.0000422,3.436082
.0000422,4.199656
.0002952,4.708705
.0001687,4.96323
.0016866,5.217754
.0000843,5.472279
.0001265,5.726803
.0000843,5.981328
.000506,6.235853
.0002952,6.490377
.0006325,6.744902
.0019817,6.999426
.0026142,7.253951
.0021926,7.508475
.0016866,7.763
.0090232,8.017525
.0069572,8.272049
.0208294,8.526574
.0287142,8.781098
.0189741,9.035624
.0316235,9.290148
.0406468,9.544672
.067843,9.799197
.0756434,10.05372
.1481667,10.30825
.205342,10.56277
.3043869,10.8173
.443699,11.07182
1.417914,11.32634
1.687557,11.58087
2.337652,11.83539
19.22916,12.08992
16.28506,12.34444
13.77638,12.59897
11.78233,12.85349
9.435656,13.10802
7.320464,13.36254
4.854041,13.61707
3.432374,13.87159
2.719707,14.12611
4.303623,14.38064
.0000422,14.63516
.0000422,15.14421
.0000422,15.65326
.0000422,16.16231
